id,company_name,website,status,notes
308,D & B Grocers,,,"Address: 35400 Central City Pkwy
Westland, MI 48185; Sources: Letters"
310,D'Amato's Bakery,https://damatoschicago.com/,,"Address: 1124 W Grand Ave, Chicago, IL 60642; Revenue: 0.0; Sources: First Campaign, Letters"
750,Ovadia Diamond Company,ovadiadiamonds.com,,"Address: New York, New York, United States; Sources: Clay Batch"
751,"OxCart Engineering, LLC",oxcartengineering.com,,"Address: Dallas, Texas, United States; Sources: Clay Batch"
752,P3 Reps,p3reps.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
753,Pace Shave,paceshave.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
312,Dark Matter Coffee,,,"Address: 738 N Western Ave, Chicago, IL 60612; Sources: Letters"
754,Pacific Direct Industries,pacificdirectflooring.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
755,"Pacific Plants, Inc.",pacificplants.com,,"Address: Seattle, Washington, United States; Sources: Clay Batch"
330,Devil Dawgs,,,"Address: 937 West Belmont Ave
Chicago, IL 60657; Sources: Letters"
756,Packaging Personified,https://www.packagingpersonified.com/,,"Address: 246 Kehoe Blvd Carol Stream, IL 60188. Packaging Personified Inc; Industry: Packaging; Employees: 240.0; Year Founded: 1975.0; Sources: First Campaign"
757,Paragon Group USA,paragon-outdoor.com,,Address: New York City Metropolitan Area; Sources: Clay Batch
758,Parkway Wholesale Electric & Lighting,parkwaywholesale.com,,"Address: Los Angeles County, California, United States; Sources: Clay Batch"
759,Partstown,,,Notes: Mentioned by CBA; Sources: Jan 2026
760,PBA Produce,pbaproduce.com,,"Address: Phoenix, Arizona, United States; Sources: Clay Batch"
761,Peformance Foods,https://www.performancefoodservice.com/Join-Our-Family/Become-a-Customer?campaign=1704686567&content=739806539519&keyword=performance%20food%20service&gad_source=1&gad_campaignid=1704686567&gbraid=0AAAAAC48FCOUM34Vyot6Vn9iT3tfD4FRR&gclid=Cj0KCQiAhOfLBhCCARIsAJPiopPIt3cDQeFqGy1omhU_aF2ljgQSBueUP1SBphw8bpTE2hgr1CNXi1EaAlM_EALw_wcB,,Notes: Mentioned by CBA; Sources: Jan 2026
348,Do-Rite Donuts,,,"Address: 233 East Erie St, Chicago, IL 60611; Sources: Letters"
762,Penn-Sylvan,americanhardwoodexport.com,,"Address: Cleveland, Ohio, United States; Sources: Clay Batch"
763,Perfect Holiday Inc,perfectholiday.us,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
765,Perfumes Of The World,perfumesoftheworldus.com,,"Address: Dallas, Texas, United States; Sources: Clay Batch"
768,phd marketing inc,,,Sources: 11.15 Similar to Master G
770,Philadelphia Wholesale Produce Market,https://phillyfreshproduce.com/who-we-serve/#wholesale/,,"Notes: Not just an online store, it’s the official site for a major physical wholesale produce marketplace in Philadelphia, Pennsylvania
https://phillyfreshproduce.com/who-we-serve/#wholesale/ 
Are they a good fit?
No
Website isnt an ecommerce site
Uses wordpress though
Is more so informational then transactional listing markets with the merchants they work for
Operates on in-person buying and relationships
physical distribution hub
Could potentially be a good fit if they were considering taking orders online however since its perishables, not likely too because their brand is “fresh produce”; Sources: Associates First Lists"
771,Phillips & King,,,Sources: 11.15 Similar to Master G
772,Pico Janitorial Supplies,picojanitorialsupply.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
774,Pod,podfoods.co,,"Address: Greater Boston, United States; Sources: Clay Batch"
775,Point Intl,point-intl.com,,"Address: New York, New York, United States; Sources: Clay Batch"
776,POP Creations,pop-creations.com,,"Address: New York, New York, United States; Sources: Clay Batch"
778,Portofino International Trading,portofinointl.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
417,Fall River Cash & Carry,https://www.facebook.com/FallRiverCashandCarry/,,"Address: 1533 S Main St, Fall River, MA 02724; Industry: Grocery, wholesaler; Employees: 3.0; Year Founded: 2012.0; Sources: First Campaign, Letters"
780,Premium Windows,premiumwindowsinc.com,,"Address: Los Angeles Metropolitan Area, United States; Sources: Clay Batch"
781,Prepara,prepara.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
447,Food and Paper Supply Co,,,"Address: 4360 W 128th Pl, Alsip, IL 60803; Sources: Letters"
782,Primal Manufacturing,primalmanufacturing.com,,"Address: Seattle, Washington, United States; Sources: Clay Batch"
473,Giordano's,,,"Address: 730 N Rush St, Chicago, IL 60611; Sources: Letters"
783,Priority Products Inc,priorityproductsinc.com,,Address: Greater Chicago Area; Sources: Clay Batch
784,Pro Prime Product,proprimeproduct.com,,"Address: New York, New York, United States; Sources: Clay Batch"
500,Grand BK,https://www.grand-bk.com,,"Address: 333 Starke Rd, Carlstadt, NJ 07072; Sources: 11.15 Similar to Master G, Letters"
785,ProCases Inc.,procases.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
501,GRB Distributors,,,"Address: 36-36 34th St, Astoria, NY 11106; Sources: 11.15 Similar to Master G, Letters"
502,Great Lakes Wholesale,,,"Address: 16410 S. John Lane Crossing
Unit #400
Lockport, IL 60441; Sources: Letters"
517,Hamsa Trading,,,"Address: 418 Taunton Ave, East Providence, RI 02914; Industry: unknown; Year Founded: 2022.0; Sources: First Campaign, Letters"
548,HR Supply Co,HR Supply Co | Commerical Kitchen Equipment and More | hrsupply.net,,"Notes: Founded in 1960, Family-owned; delivery and showroom; broad SKU catalog | Founded in 1960, Family-owned; delivery and showroom; broad SKU catalog; Address: Fall River, MA; Industry: Restaurant Supply & Equipment; Sources: Associates First Lists, Outreach"
561,Imbert Corporation,https://www.imbertcorp.com/,,"Address: 7030 N Austin Ave, Niles, IL 60714; Industry: HVAC; Revenue: 6000000.0; Employees: 23.0; Year Founded: 1950.0; Sources: First Campaign, Letters"
591,Jack Tuchten Wholesale Produce,https://www.jacktuchten.com/,,"Address: 2404 S. Wolcott Suite #16-20
Chicago, Illinois 60608; Revenue: 0.0; Sources: First Campaign, Letters"
786,Productigear,http://www.productigear.com/index.htm,,Sources: Industrial
787,"Progressive Hydraulics, Inc.",phionline.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
788,ProSource of New England,prosourceofnewengland.com,,"Address: Greater Boston, United States; Sources: Clay Batch"
789,Pulsar Products,pulsarproducts.com,,"Address: Cleveland, Ohio, United States; Sources: Clay Batch"
790,Pure Smoke LLC,https://www.puresmoketobacco.com/,,Sources: 11.15 Similar to Master G
642,Latino Food Distributors,,,Sources: Outreach
791,Purify Luxury Hair Tools,purifyyourhair.com,,"Address: Houston, Texas, United States; Sources: Clay Batch"
663,Lou Malnati's,,,"Address: 900 Busch Pkwy, Buffalo Grove, IL 60089; Sources: Letters"
792,qm distributors,,,Sources: 11.15 Similar to Master G
793,QMP Inc.,qmpusa.com,,"Address: Los Angeles County, California, United States; Sources: Clay Batch"
794,"Quality Automotive Accessories, Inc.",qaausa.com,,Address: Greater Boston; Sources: Clay Batch
795,Quality Dental Services,qualitydentalservices.com,,"Address: Los Angeles Metropolitan Area, United States; Sources: Clay Batch"
798,Quartz Surfacing and Stones,quartzsurfacingandstones.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
799,QUINTESSENTIAL WINES LIMITED,quintessentialwines.com,,"Address: New York, New York, United States; Sources: Clay Batch"
664,Lou's Wholesale,https://louswholesale.com/,,"Address: 1522 S 7th St, Philadelphia, PA 19147; Sources: First Campaign, Letters"
800,RAD Extracts-Organic CBD and Contract Manufacturing,radextraction.com,,"Address: Denver, Colorado, United States; Sources: Clay Batch"
801,Rainforest Distribution,,,"Address: 20 Pulaski St, Bayonne, NJ 07002; Sources: Letters, Outreach"
802,Rashti & Rashti,rashtiandrashti.com,,Address: New York City Metropolitan Area; Sources: Clay Batch
698,Midwest Carpet & Flooring Inc,https://midwestcarpetandflooring.com/about-us,,"Address: 1201 West 37th Street, Chicago, Illinois 60609, United States; Industry: Carpeting and Flooring; Revenue: 5000000.0; Employees: 24.0; Year Founded: 2006.0; Sources: First Campaign"
803,Red Hill Supply,redhillsupply.com,,"Address: Houston, Texas, United States; Sources: Clay Batch"
705,Mina Foods inc,https://minafoodsinc.com/,,"Address: 100 Research Dr,
Milford, CT 06460; Industry: Food distributors (Greek); Revenue: 10000000.0; Employees: 18.0; Year Founded: 1998.0; Sources: First Campaign"
804,Redemption Plus,redemptionplus.com,,"Address: Greater Boston, United States; Sources: Clay Batch"
806,"Redway Group, Inc.",redwaygroup.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
807,regent products,,,Sources: Jan 2026
711,"Montano Cigarette, Candy & Tobacco",,,"Address: 290 Boston Post Road, Milford, CT 06460; Industry: Convenience store supplies; Revenue: 7000000.0; Employees: 30.0; Sources: First Campaign"
712,Mothership Wholesale,,,"Notes: Call back to check in later; Address: 6925 Gravois Ave, St. Louis, MO 63116; Sources: St Louis Missouri"
809,Reliable Sign Supply,reliablesignsupply.com,,"Address: Dallas, Texas, United States; Sources: Clay Batch"
810,Renegade Candles,renegadecandles.com,,"Address: New York, New York, United States; Sources: Clay Batch"
811,republic brands,,,Sources: 11.15 Similar to Master G
722,National Convenience Distributors,,,"Address: 21 Banfi Plaza
Farmingdale, NY 11735; Sources: Letters"
812,Reston Lloyd Ltd,restonlloyd.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
813,Rio Stones Inc.,riostones.com,,"Address: Los Angeles Metropolitan Area, United States; Sources: Clay Batch"
814,ripe vapes,,,Sources: 11.15 Similar to Master G
769,Philadelphia foods wholesale,"Website doesn't work 
https://philadelphiafoodsw.com
 tried calling and got sent to voicemail",,"Notes: Wholesale food distributor that supplies a variety of food products to other businesses (such as grocery stores, restaurants, and foodservice operations). The company handles transportation of freight and food items
Website doesn't work 
https://philadelphiafoodsw.com 
Are they a good fit?
Yes
No existing ecommerce system
Isn’t a widely listed website or public ecommerce portal for online ordering. Their business appears to be largely offline and relationship-drive
Would have to order through phone call
Staff likely write down or manually enter orders so harder to track inventory and could be more time consuming
Also no way to check pricing or place orders anytime which can be inconvenient to customers; Sources: Associates First Lists, Outreach"
815,Rmac Supplies,rmacsupplies.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
773,Pioneer Wholesale Meat Company,https://pioneerwholesalemeat.com/,,"Address: 2301 W Walnut St, Chicago, IL, 60612; Revenue: 0.0; Sources: First Campaign, Letters"
777,Portillo's,,,"Address: 2001 Spring Rd Ste 400
Oak Brook, IL 60523; Sources: Letters"
816,rmd holdings llc,,,Sources: 11.15 Similar to Master G
818,Rock Bottom Business Wholesale,,,"Address: 1120 Howard St, St. Louis, MO 63106; Sources: St Louis Missouri"
779,POWER WHOLESALE,,,"Notes: Hesitant to meet, but agreed; Address: 9759 St Charles Rock Rd, Breckenridge Hills, MO 63114; Sources: St Louis Missouri"
822,Roney Innovations,roneyinnovations.com,,"Address: Dallas County, Iowa, United States; Sources: Clay Batch"
823,ROSS METALS CORP.,rossmetals.com,,"Address: New York, New York, United States; Sources: Clay Batch"
796,Quality Wholesale STL,,,"Notes: Confirmed (seemed like it was a personal phone); Address: 2059 Concourse Dr, St. Louis, MO 63146; Sources: St Louis Missouri"
824,ROSSOW,rossow.fr,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
842,Seoul Taco,,,"Address: 46 Four Seasons Shopping Center

Chesterfield, MO 63017; Sources: Letters"
856,Simplex Janitorial Supplies,Janitorial Supplies & Commercial Cleaning Equipment | Simplex,,"Notes: 40+ years, Family-owned distributor serving schools, hospitals, and contractors; Address: Sharon, MA; Industry: Janitorial & Facility Supply; Sources: Associates First Lists, Outreach"
858,Sky Wholesale,"No website 

sky1wholesale@gmail.com
Spoke to Jack and he gave this email when asking to speak to a manager who wasn't available",,"Notes: Local wholesale distributor based in Philadelphia, Pennsylvania. It appears to be a neighborhood-focused wholesale business that serves other retailers, convenience stores, small businesses, or independent buyers in bulk. 
Are they a good fit?
Yes
No existing ecommerce system
Isn’t a widely listed website or public ecommerce portal for online ordering. Their business appears to be largely offline and relationship-drive
Would have to order through phone call
Staff likely write down or manually enter orders so harder to track inventory and could be more time consuming
Also no way to check pricing or place orders anytime which can be inconvenient to customers; Sources: Associates First Lists, Outreach"
866,Southside control supply,https://www.southsidecontrol.com,,"Address: 488 N Milwaukee Ave Chicago, IL 60654; Industry: Refrigeration equipment and repair parts; Revenue: 7000000.0; Employees: 6.0; Year Founded: 1940.0; Online Ordering: Appears to be punch out form; Sources: First Campaign"
874,Springfield Cash & Carry,https://3292.shurfinestores.com/Pages/22432/About%20Us,,"Address: 110 Avocado St, Springfield, MA 01104; Industry: Grocery; Revenue: 6000000.0; Employees: 20.0; Year Founded: 1985.0; Online Ordering: Login; Sources: First Campaign, Letters"
890,Sultana,,,Sources: Outreach
825,Royal Industries,https://royalindustriesinc.com/,,Sources: Industrial
826,Royal Papers - RoyaLab Cleaning Solutions Super Center,https://royalab.shopfront.com/scripts/cgiip.exe/WService=memord/shopfront3.0/pbr_default.htm?init=no,,Industry: Jan/san; Online Ordering: Robust; Sources: First Campaign
828,S3 Design Group LLC,,,"Address: West New York, New Jersey, United States; Sources: Clay Batch"
893,Super Wholesale Cash & Carry,,,"Address: 1438 E 15th St, Los Angeles, CA 90021; Sources: Letters"
903,Tapias Wholesale Inc,,,"Address: 2650 W Cullerton St, Chicago, IL 60608; Revenue: 0.0; Sources: First Campaign, Letters"
953,Unique Distributors,,,"Address: 10413 St Charles Rock Rd, St Ann, MO 63074; Sources: St Louis Missouri"
830,"Sales Producers, Inc.",salesproducersinc.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
20,A-1 Restaurant Supply,https://www.a-1restaurantsupply.com/contact,,"Address: 221 Admiral St
Providence , RI 02908; Sources: 11.15 Similar to Master G, Letters"
831,Sam Salem & Son,samsalemson.com,,"Address: New York, New York, United States; Sources: Clay Batch"
832,samco wholesaler,,,Sources: 11.15 Similar to Master G
25,AAA Wholesale Cash & Carry,https://www.aaawholesale.com/,,"Notes: Page doesn't load; Address: 323 Malta St # 1, Brooklyn, NY 11207; Sources: 11.15 Similar to Master G, Letters"
37,Ace Wholesale Inc,https://www.acewh.com/,,"Notes: Customer login portal.; Address: 2008 48th Ave Ct E, Fife, WA 98424; Sources: 11.15 Similar to Master G, Letters"
56,All Brands Wholesale,,,"Address: 10338 Hempstead Rd, Houston, TX 77092; Sources: 11.15 Similar to Master G, Letters"
833,Samspace wholesale,no website,,"Address: 3141 Frankford Ave #59, Philadelphia, PA 19134; Sources: First Campaign"
68,Alpine Supply,https://www.alpinesupply.com/#,,"Address: 3311 Parkway Blvd, West Valley City, UT 84119; Sources: 11.15 Similar to Master G, Letters"
834,san francisco chaoclat facotry phoensix,,,Sources: 11.15 Similar to Master G
76,American Machine Tools Co.,https://www.americanmachinetools.com/,,"Address: American Machine Tools Co., 5862 N Northwest Hwy, Chicago, IL 60631; Sources: Industrial, Letters"
78,American Way Snack Foods,,,"Address: 6951 Chase Rd, Dearborn, MI 48126; Sources: 11.15 Similar to Master G, Letters"
835,"SANA QUANTUM HOMEOPATHIC PRODUCTS, INC.",,,Address: Los Angeles Metropolitan Area; Sources: Clay Batch
836,saveco wholesale,,,Sources: 11.15 Similar to Master G
83,ANR Wholesale,https://www.anrwholesalenj.com/,,"Notes: Other manager is Alim; let talk about him; Address: 100 Amity St, Jersey City, NJ 07304; Sources: 11.15 Similar to Master G, Letters"
837,Savory Gourmet,savorygourmet.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
838,Scentco,,,Sources: 11.15 Similar to Master G
119,Avtx wholesale,https://www.avtxwholesale.com/,,"Address: 11528 Harry Hines Blvd Ste B213 Dallas Texas 75229; Sources: 11.15 Similar to Master G, Letters"
839,Schilling Supply Company,https://www.google.com/search?q=schilling+supply+company&oq=Schilling+Supply+Company&gs_lcrp=EgZjaHJvbWUqCggAEAAY4wIYgAQyCggAEAAY4wIYgAQyDQgBEC4YrwEYxwEYgAQyCAgCEAAYFhgeMggIAxAAGBYYHjIICAQQABgWGB4yCggFEAAYgAQYogQyCggGEAAYgAQYogTSAQc3NjJqMGo0qAIAsAIB&sourceid=chrome&ie=UTF-8,,"Industry: Jan/san, packaging, restaurant supplies; Online Ordering: Robust; Sources: First Campaign"
137,Barjo Wholesalers Inc,,,"Address: 1014 Park Blvd
Massapequa Park,  NY  11762; Sources: 11.15 Similar to Master G, Letters"
150,Best Buy Cash & Carry,https://bestbuyfresno.com/,,"Notes: autosky, sales agents go store, do have a website, only for searching for merchanidse. Called and left voicemail 2/18; Address: 2961 S Angus Ave, Fresno, CA 93725; Sources: 11.15 Similar to Master G, Outreach"
840,Scrap Metal Buyers,scrapmetalbuyers.com,,"Address: Houston, Texas, United States; Sources: Clay Batch"
841,SeaProducts West,seaproductswest.com,,"Address: Seattle, Washington, United States; Sources: Clay Batch"
212,Canyon Distributing Company,https://canyondistributing.com/,,"Notes: Website kind of jenky, but owner is super young?; Address: 2682 W Oatman Rd
Kingman, AZ 86413; Sources: 11.15 Similar to Master G, Letters"
843,Seven Stars Wholesale,sevenstarsnj.com,,Address: New York City Metropolitan Area; Sources: Clay Batch
844,"SHADE TREES NURSERY, INC.",shadetreesnursery.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
845,Sheba Wholesale,,,"Address: 300 E Godfrey Ave Unit 3E, Philadelphia, PA 19120; Sources: First Campaign"
846,Shepherd,ssponline.com,,"Address: Greater Boston, United States; Sources: Clay Batch"
231,Cash & Carry Paper,https://www.cashandcarrypaper.com/,,"Address: 914 E New York St, Indianapolis, IN 46202; Industry: Paper, packaging, jan/san, party supplies; Revenue: 15000000.0; Year Founded: 1953.0; Sources: First Campaign, Letters"
847,Shetakis Wholesalers,,,Sources: 11.15 Similar to Master G
244,Chambers Gasket & Manufacturing,"https://www.chambersgasket.com/about-us/#:~:text=Jack%20Chambers%20founded%20Chambers%20Gasket,on%20Quality%2C%20Accuracy%20and%20Service.",,"Address: 4701 West Rice Street Chicago, Illinois 60651; Industry: Industrial/MRO; Revenue: 5300000.0; Employees: 18.0; Year Founded: 1937.0; Sources: First Campaign, Letters"
245,Charles McRae Wholesale,https://mcraeproduce.com/,,"Address: 1700 W Carroll Ave, Chicago, IL 60612; Industry: Grocery; Revenue: 0.0; Sources: First Campaign, Letters"
848,shisha land wholesale,,,Sources: 11.15 Similar to Master G
849,Shots America LLC,shotsamerica.com,,"Address: Los Angeles County, California, United States; Sources: Clay Batch"
254,Chicago Nut & Bolt,https://cnb-inc.com/,,"Address: 145 Prairie Lake Road.
East Dundee, IL 60118; Industry: Fasteners; Revenue: 2500000.0; Employees: 21.0; Year Founded: 1912.0; Sources: First Campaign, Letters"
258,Church Point Wholesale,https://www.churchpt.com/,,"Notes: Customer login portal.; Address: 9684 Church Point Hwy, Church Point, LA 70525; Sources: 11.15 Similar to Master G, Letters"
850,Signed Pieces Group,signedpieces.com,,"Address: New York, New York, United States; Sources: Clay Batch"
260,Citation Box & Paper Co.,https://www.citationbox.com/,,"Address: 700 W Augusta Blvd, Suite 1, Chicago, IL 60651; Industry: Packaging & Paper; Revenue: 6000000.0; Employees: 15.0; Year Founded: 1951.0; Online Ordering: Godaddy; Sources: First Campaign, Letters"
462,Gem State Distributors,https://www.gemstatedist.com,,"Notes: Potentially a competitor; Address: 8000 Bluewater Rd NW STE E, Albuquerque, NM 87121; Sources: 11.15 Similar to Master G, Letters"
851,Signfab Inc,,,"Address: Boston, Massachusetts, United States; Sources: Clay Batch, First Campaign"
852,Signs PDQ Inc.,adasignswholesale.com,,Address: Greater Cleveland; Sources: Clay Batch
486,Génere Food,http://www.generefoods.com/,,"Address: 100 Niantic Ave, Providence, RI 02907; Industry: Grocery; Revenue: 11000000.0; Employees: 117.0; Year Founded: 2003.0; Online Ordering: Dated; Sources: First Campaign, Letters"
853,"Silverleaf Greenhouses, Inc",silverleafgreenhouses.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
854,Simon Agency,simonagency.com,,"Address: New York, New York, United States; Sources: Clay Batch"
855,"Simon Says Pet, LLC",simonsayspet.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
495,Good Seasons Trading,,,"Address: 911 Massachusetts Ave, Boston, MA 02118; Sources: 11.15 Similar to Master G, Letters"
508,Grow Supply Shop,growsupplyshop.com,,"Address: 675 Alpha Drive, Suite E
Highland Heights, OH 44143; Sources: Clay Batch, First Campaign, Letters, Regulated Categories"
589,J Moresky And Son Inc,,,"Address: 5880 mahoning ave. #7 Austintown, Ohio 44515; Sources: 11.15 Similar to Master G, Letters"
605,Jonathan Sprouts,jonathansprouts.com,,"Address: 127 W Rodney French Blvd

New Bedford, MA 02744; Sources: Clay Batch, First Campaign, Letters"
857,Skincare by Feleciai,skincarebyfeleciai.com,,"Address: Oakland, California, United States; Sources: Clay Batch"
645,Leader Box Corporation,https://www.leaderboxcorp.com/,,"Address: 4831 S May St, Chicago, IL 60609; Industry: Packaging; Revenue: 3000000.0; Employees: 14.0; Sources: First Campaign, Letters"
860,SMZ Traders - Himalayan Salt,smzhimalayansalt.com,,"Address: Chicago, Illinois, United States; Sources: Clay Batch"
693,Wholesale Meats - Kingdom Farms,https://www.kingdomfarms.com/wholesale-meats/,,"Address: 2300 W. Lake St.
Chicago, IL 60612; Revenue: 0.0; Sources: First Campaign, Letters"
861,SOMME INSTITUTE,sommeinstitute.com,,"Address: New York, New York, United States; Sources: Clay Batch"
863,southbay wholesale,,,Sources: 11.15 Similar to Master G
864,Southern Finishing Supply,,,Address: Atlanta Metropolitan Area; Sources: Clay Batch
867,Spark Lighting,sparklighting.net,,"Address: New York, New York, United States; Sources: Clay Batch"
865,Southern Glazer's Beverage Company,,,"Address: 2400 SW 145th Avenue, Suite 200

Miramar, FL 33027; Sources: 11.15 Similar to Master G, Letters"
868,Sparkling Jewelry Inc.,sparklingjewelry.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
870,"Spectrum Technologies, Inc.",specmeters.com,,Address: Greater Chicago Area; Sources: Clay Batch
873,Springfield Cash and Carry,https://www.springfieldcashncarry.com/,,"Notes: Ali lead (Met Ryan, liked the app, knows us as PQRID).

Said he wasn't here, and to call back Thursday afternoon.; Address: 110 Avocado St.
Springfield, MA 01104; Industry: Grocery; Revenue: 3000000.0; Employees: 6.0; Year Founded: 1985.0; Sources: First Campaign, Warm Leads"
871,Spicers,spicers.co.uk,,Address: Los Angeles Metropolitan Area; Sources: Clay Batch
892,Sunset Wholesale West,,,"Address: 3337 N 35th Ave, Phoenix, AZ 85017; Sources: 11.15 Similar to Master G, Letters"
872,Sportmax,sportmax.co.uk,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
919,The Standard Companies / Shamrock Paper,https://www.thestandardcompanies.com/,,"Address: 2601 S. Archer Ave. Chicago, IL 60608; Industry: Packaging & Jan/San; Revenue: 49000000.0; Employees: 148.0; Year Founded: 1917.0; Sources: First Campaign, Letters"
924,Thomsen Foodservice,thomsenfoodservice.com,,"Address: 141 Narragansett Park Dr, Rumford, RI 02916; Industry: Food service: bulk products for both the foodservice industry and the general public; Revenue: 15000000.0; Employees: 18.0; Year Founded: 1951.0; Online Ordering: Strong; Sources: First Campaign, Letters"
949,Turek & Sons Construction Supply,https://www.turekandsons.com/,,"Address: 1333 S Jefferson St, Chicago, IL 60607; Sources: Industrial, Letters"
981,Vineyard Cash & Carry,https://www.hugedomains.com/domain_profile.cfm?d=vccfoods.com,,"Address: 10 Carrolls Way, Vineyard Haven, MA 02568; Industry: Food products supplier; Revenue: ""100 thousands to low millions""; Employees: 6 in summer 2 in offseason; Year Founded: 2005.0; Online Ordering: Website listed to be sold, (https://www.hugedomains.com/domain_profile.cfm?d=vccfoods.com); Sources: First Campaign, Letters"
875,St. Louis Wholesale LLC,,,Sources: 11.15 Similar to Master G
877,"Standard Wholesale Hardware, Inc.",standardlock.com,,"Address: New York, New York, United States; Sources: Clay Batch"
879,STAR AC Supply,staracsupply.com,,"Address: Dallas, Texas, United States; Sources: Clay Batch"
880,statewide products,,,Sources: 11.15 Similar to Master G
881,"Steamericas, Inc.",steamericas.com,,Address: Los Angeles Metropolitan Area; Sources: Clay Batch
995,Wertheimer Box,https://wertheimerbox.com/,,"Address: 7950 Joliet Rd, McCook, IL 60525; Industry: Packaging; Revenue: 21000000.0; Employees: 120.0; Year Founded: 1939.0; Sources: First Campaign, Letters"
882,Steer Sourcing,steersourcing.com,,"Address: Chicago, Illinois, United States; Sources: Clay Batch"
1018,Zander-Greg,,,"Address: 1650 Victory Blvd, Glendale, CA 91201; Sources: 11.15 Similar to Master G, Letters"
883,Stellar Technical Products,stellartechnical.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
884,Steven Willand Inc,stevenwillandinc.com,,"Address: New York City Metropolitan Area, United States; Sources: Clay Batch"
885,stewart distribution,,,Sources: 11.15 Similar to Master G
886,Stone Lighting LLC.,stonelighting.net,,Address: Greater Chicago Area; Sources: Clay Batch
887,Stone Universe Inc,suistone.com,,Address: Los Angeles Metropolitan Area; Sources: Clay Batch
888,sugarfina llc,,,Sources: 11.15 Similar to Master G
889,Sullivan Commercial and Appliance,sullivancommercial.com,,"Address: Indianapolis, Indiana, United States; Sources: Clay Batch"
891,Sunjoy Group Inc,sunjoy.us,,Address: Greater Chicago Area; Sources: Clay Batch
896,Sutton Home Fashions,suttonhomefashions.com,,Address: New York City Metropolitan Area; Sources: Clay Batch
897,Swiss Madison,swissmadison.com,,"Address: New York City, New York, United States; Sources: Clay Batch"
898,Systems Distributors Inc.,sdilink.com,,"Address: Atlanta, Georgia, United States; Sources: Clay Batch"
899,T. Castro Produce,tcastroproduce.com,,"Address: Greater Chicago Area, United States; Sources: Clay Batch"
900,T. Mina Supply LLC,,,Address: New York City Metropolitan Area; Sources: Clay Batch
929,"T&K Sales, Inc.",tksalesinc.com,,"Address: Indianapolis, Indiana, United States; Sources: Clay Batch"
904,Tasha Apparel Wholesale,tashaapparel.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
905,TayCo Farms LLC,taycofarmsllc.com,,"Address: Greater Houston, United States; Sources: Clay Batch"
906,"Tek Pak, Inc.",https://www.tekpak.com/,,"Address: 1336 Paramount Parkway, Batavia, Illinois 60510, US; Industry: Medical Packaging; Employees: 52.0; Year Founded: 1992.0; Sources: First Campaign"
907,TeleDynamics,teledynamics.com,,"Address: New York, New York, United States; Sources: Clay Batch"
908,Test Gauge & Backflow Supply,shopbackflow.com,,Address: Greater Houston; Sources: Clay Batch
44,AGNE (Associated Grocers of New England),https://www.agne.com/retailer-services,,"Address: 11 Cooperative Way, Pembroke, NH 03275; Sources: First Campaign, Letters"
909,Texas Slots & Gaming Inc.,texasslotsandgaming.com,,"Address: Dallas, Texas, United States; Sources: Clay Batch"
910,The Brush Man,brushman.com,,"Address: Indianapolis, Indiana, United States; Sources: Clay Batch"
911,The Fish Palace,fishpalace.co.za,,"Address: Phoenix, Arizona, United States; Sources: Clay Batch"
913,The French Farm,frenchfarm.com,,"Address: Houston, Texas, United States; Sources: Clay Batch"
914,The Major League University,themluniversity.com,,Address: Greater Richmond Region; Sources: Clay Batch
915,The Mamba Brand,https://www.themambabrand.com/,,Sources: Regulated Categories
916,The Newton Group Inc.,newtonpro.com,,"Address: Denver, Colorado, United States; Sources: Clay Batch"
917,The Packaging Wholesalers,https://packagingwholesalers.com/,,"Address: 1717 Gifford Rd, Elgin, IL 60120; Industry: Packaging; Employees: 103.0; Year Founded: 2001.0; Online Ordering: Robust; Sources: First Campaign"
918,"The Part Works, Inc",thepartworks.com,,"Address: Greater Seattle Area, United States; Sources: Clay Batch"
920,the supply joint,,,Sources: 11.15 Similar to Master G
921,The Terpene Store,theterpenestore.com,,"Address: Los Angeles, California, United States; Sources: Clay Batch"
